flavor	hit_def	drug	species	concentration	AUC	hit	min_abundance_ratio	max_abundance_ratio	abundance	control_abundance	abundance_ratio	species_abbr
absolute	AUC	Ebselen	Streptococcus salivarius	20	1.0272073921971252	FALSE	1.327471302598702	3.246667192122619	0.037408298392754044	0.015546707847873972	2.406187776781929	Ss
absolute	AUC	Ebselen	Veillonella parvula	1.25	1.0126996447835808	FALSE	0.9280140296297468	1.1045068770976336	0.09796087217199456	0.09724807533894018	1.0073296754775871	Vp
absolute	AUC	Ebselen	Veillonella parvula	5	1.0077611109269875	FALSE	1.087144568717574	1.3468960528579594	0.11648829952454395	0.09724807533894018	1.1978468377759202	Vp
absolute	AUC	Ebselen	Veillonella parvula	20	1.0785720161020498	FALSE	1.308480029739569	1.7387613505721968	0.14572626437259667	0.09724807533894018	1.4985002414155213	Vp
absolute	AUC	Entacapone	Bacteroides fragilis	5	0.9882514685664292	FALSE	0.8272403946266753	1.5795750359135359	0.013976627890140578	0.013723456448380758	1.0184480814080692	Bf
absolute	AUC	Entacapone	Bacteroides fragilis	20	0.9392575928009002	FALSE	0.76890685406147	1.2500153146735522	0.013309642065151218	0.013723456448380758	0.9698461983840546	Bf
absolute	AUC	Entacapone	Bacteroides fragilis	80	0.6740915127369311	TRUE	0.725636265354903	2.0700769585053904	0.01329242277483434	0.013723456448380758	0.9685914641717485	Bf
absolute	AUC	Entacapone	Bacteroides thetaiotaomicron	5	0.9840725312423424	FALSE	0.7832653639976765	1.3691692158752282	0.04945571801534402	0.04960204122327345	0.9970500567250694	Bt
absolute	AUC	Entacapone	Bacteroides thetaiotaomicron	20	0.8309237931879443	FALSE	0.8424750903633319	1.2220790299236794	0.05155057583831073	0.04960204122327345	1.0392833554221357	Bt
absolute	AUC	Entacapone	Bacteroides thetaiotaomicron	80	0.01163602513381428	TRUE	0.8339696344944545	1.1409823308819993	0.04901299970623743	0.04960204122327345	0.9881246516774468	Bt
absolute	AUC	Entacapone	Bacteroides uniformis	5	0.9486305692288274	FALSE	0.5722365560642401	2.8898923135496086	0.011092208717765874	0.011006462574290264	1.0077905269651215	Bu
absolute	AUC	Entacapone	Bacteroides uniformis	20	0.8428625520636123	FALSE	0.8585656352485019	1.2311469045899024	0.011432428523178112	0.011006462574290264	1.0387014398143553	Bu
absolute	AUC	Entacapone	Bacteroides uniformis	80	0.24372081282342548	TRUE	0.48918427682715726	1.3264504221593059	0.00810790766972516	0.011006462574290264	0.7366497287388438	Bu
absolute	AUC	Entacapone	Clostridium perfringens	5	0.925938226502823	FALSE	0.9779523113628564	1.068518637107787	0.30206314583977567	0.2943276404863475	1.0262819534741827	Cp
absolute	AUC	Entacapone	Clostridium perfringens	20	0.7572310692232693	FALSE	0.9343182615632069	1.1355859534084043	0.3038821734822047	0.2943276404863475	1.0324622348756278	Cp
absolute	AUC	Entacapone	Clostridium perfringens	80	0.16932076698082546	TRUE	1.008969549743137	1.1741354696778925	0.3108465864656239	0.2943276404863475	1.0561243448015296	Cp
absolute	AUC	Entacapone	Collinsella aerofaciens	5	0.8020462633451959	FALSE	0.6045570353005267	2.3329674999041434	0.0019611400460493433	0.001590835923793219	1.232773296552899	Ca
absolute	AUC	Entacapone	Collinsella aerofaciens	20	0.4273241772682394	TRUE	0.39392694504333065	1.717280811144235	0.0017937598423454085	0.001590835923793219	1.1275580438668582	Ca
absolute	AUC	Entacapone	Collinsella aerofaciens	80	0.10964814143954092	TRUE	1.4660916718613177	2.2490136035851083	0.002703888555845057	0.001590835923793219	1.6996652611401017	Ca
absolute	AUC	Entacapone	Coprococcus comes	5	0.8654414449892998	FALSE	0.7055308545860448	1.6200770193948182	0.011005290573783497	0.011800619510368125	0.9326027810755322	Cc
absolute	AUC	Entacapone	Coprococcus comes	20	0.5509518806276859	TRUE	0.6090352956534423	1.0840107786859174	0.01028378899597034	0.011800619510368125	0.8714617895217209	Cc
absolute	AUC	Entacapone	Coprococcus comes	80	0.02794113551010682	TRUE	0.7363813676404033	1.582377248182226	0.011136945538747377	0.011800619510368125	0.9437593957641259	Cc
absolute	AUC	Entacapone	Dorea formicigenerans	5	0.7892561983471075	FALSE	0.3550092653103759	4.138931565556276	0.009641176822580413	0.009758014401251774	0.9880265006929717	Df
absolute	AUC	Entacapone	Dorea formicigenerans	20	0.10330578512396708	TRUE	0.44147126355603283	1.2907432223433586	0.008551491857230536	0.009758014401251774	0.8763557323848115	Df
absolute	AUC	Entacapone	Dorea formicigenerans	80	0.04066073697585749	TRUE	0.29368613945291255	2.167386336965071	0.005966038116310365	0.009758014401251774	0.6113987816563411	Df
absolute	AUC	Entacapone	Eggerthella lenta	5	1.029906542056075	FALSE	0.4328494996924987	1.2681254279760332	0.011575808011815469	0.015592526818719707	0.7423946193196896	El
absolute	AUC	Entacapone	Eggerthella lenta	20	1.3700934579439252	FALSE	0.38719633417758104	1.3055686480156041	0.011438415216211983	0.015592526818719707	0.7335831677056679	El
absolute	AUC	Entacapone	Eggerthella lenta	80	0.19813084112149548	TRUE	0.41429042881472505	1.2723552873783512	0.010791878249559681	0.015592526818719707	0.6921186267644205	El
absolute	AUC	Entacapone	Enterocloster bolteae	5	0.8863636363636365	FALSE	0.704953501750552	1.0865294635753908	0.007797840482810316	0.00872407095665976	0.8938304745054394	Eb
absolute	AUC	Entacapone	Enterocloster bolteae	20	0.3386917960088693	TRUE	0.8181012795139337	1.07677327935345	0.00831984629936812	0.00872407095665976	0.9536655926688601	Eb
absolute	AUC	Entacapone	Enterocloster bolteae	80	0.01575837163493107	TRUE	0.7135620787716155	3.8057686374616755	0.010728335650519434	0.00872407095665976	1.2297396139734125	Eb
absolute	AUC	Entacapone	Erysipelatoclostridium ramosum	5	1.0122448979591838	FALSE	0.6378445248379034	1.6576719955514239	0.00630722445393393	0.007403080009114429	0.8519730228727344	Er
absolute	AUC	Entacapone	Erysipelatoclostridium ramosum	20	1.1106557377049182	FALSE	0.5839273840509117	1.5625633316775458	0.006333267345538071	0.007403080009114429	0.8554908683602988	Er
absolute	AUC	Entacapone	Erysipelatoclostridium ramosum	80	0.0922131147540982	TRUE	0.4386482109195178	2.3481360545394447	0.00656628889186911	0.007403080009114429	0.886967165529065	Er
absolute	AUC	Entacapone	Escherichia coli ED1a	5	1.0015592515592515	FALSE	0.8583503336702434	1.1203836315723585	0.17594705364453364	0.1736640150748454	1.013146296132243	Ec
absolute	AUC	Entacapone	Escherichia coli ED1a	20	0.99506237006237	FALSE	0.9035668654944775	1.085610960732221	0.1738755521741136	0.1736640150748454	1.0012180825093617	Ec
absolute	AUC	Entacapone	Escherichia coli ED1a	80	0.98024948024948	FALSE	0.7346793294588058	1.2296736046768508	0.16703291425360126	0.1736640150748454	0.9618164948081714	Ec
absolute	AUC	Entacapone	Eubacterium rectale	5	0.98513986013986	FALSE	0.25545084401006546	1.119733047605122	0.002467512004901035	0.0029916727363116296	0.8247934257485592	Er
absolute	AUC	Entacapone	Eubacterium rectale	20	0.04309586631486367	TRUE	0.5186742799576533	1.3691010704335524	0.002637666965072934	0.0029916727363116296	0.8816696201620162	Er
absolute	AUC	Entacapone	Eubacterium rectale	80	0.04969217238346526	TRUE	0.36332666842071076	10.85781749421226	0.005541695810616448	0.0029916727363116296	1.852373671542927	Er
absolute	AUC	Entacapone	Fusobacterium nucleatum subsp. nucleatum	5	0.9020074855392992	FALSE	0.7009496582835867	1.1252070954335165	0.16038271000649934	0.165186580230767	0.9709185200301587	Fn
absolute	AUC	Entacapone	Fusobacterium nucleatum subsp. nucleatum	20	0.5455512229705779	TRUE	0.6680389693060068	1.1566721557030049	0.1573899172420611	0.165186580230767	0.952800869309033	Fn
absolute	AUC	Entacapone	Fusobacterium nucleatum subsp. nucleatum	80	0.03403048564338867	TRUE	0.621942969333051	1.0964637942226474	0.15036121436843763	0.165186580230767	0.9102507852537525	Fn
absolute	AUC	Entacapone	Lacrimispora saccharolytica	5	1.0545041635124903	FALSE	0.5905549702168265	0.9299747111328402	0.001013192886984055	0.001259989446187477	0.8041280742865045	Ls
absolute	AUC	Entacapone	Lacrimispora saccharolytica	20	0.6919831223628693	TRUE	0.8086642605873776	1.3332177818652096	0.0011984573261010591	0.001259989446187477	0.9511645750108432	Ls
absolute	AUC	Entacapone	Lacrimispora saccharolytica	80	0.04057709648331835	TRUE	0	1.490132657320897	9.932368094509067e-4	0.001259989446187477	0.788289784851992	Ls
absolute	AUC	Entacapone	Parabacteroides merdae	5	0.936323970548132	FALSE	0.727510283022951	1.4831907132765951	0.020640905731327115	0.02143895494530939	0.9627757408876463	Pm
absolute	AUC	Entacapone	Parabacteroides merdae	20	0.8901008999181893	FALSE	0.9380384957562098	1.1312958031271787	0.02225189137680004	0.02143895494530939	1.0379186594479275	Pm
absolute	AUC	Entacapone	Parabacteroides merdae	80	0.5072266157622035	TRUE	0.5940442241903294	1.330636041337209	0.018489805316954183	0.02143895494530939	0.8624396741409055	Pm
absolute	AUC	Entacapone	Phocaeicola vulgatus	5	0.9940035273368608	FALSE	0.9433459194012757	1.1703137996689064	0.05275512981045011	0.05119147474663626	1.0305452240153834	Pv
absolute	AUC	Entacapone	Phocaeicola vulgatus	20	0.5953671759487432	TRUE	0.9847170177694833	1.1752299003293587	0.053236613933705115	0.05119147474663626	1.0399507769055478	Pv
absolute	AUC	Entacapone	Phocaeicola vulgatus	80	0.0096927879086578	TRUE	0.9623808815797632	2.3240866440160657	0.062713815157	0.05119147474663626	1.2250831894840237	Pv
absolute	AUC	Entacapone	Roseburia intestinalis	5	0.947117407771076	FALSE	0.9113292027479373	1.3231377274712228	0.01234495858584565	0.012087530459392799	1.0212969991941416	Ri
absolute	AUC	Entacapone	Roseburia intestinalis	20	0.6809923568475129	TRUE	1.024918555425092	1.8788061270095573	0.014514110513699142	0.012087530459392799	1.2007506878645118	Ri
absolute	AUC	Entacapone	Roseburia intestinalis	80	0.01353213882972059	TRUE	1.0522748282012675	1.4626083802304775	0.014379009588189884	0.012087530459392799	1.1895738038878285	Ri
absolute	AUC	Entacapone	Ruminococcus gnavus	5	0.9600000000000002	FALSE	0.6061004271990139	1.6529303393750943	0.0025496532879459768	0.002520961070113113	1.011381460099888	Rg
absolute	AUC	Entacapone	Ruminococcus gnavus	20	0.7704615384615384	FALSE	0.6988747728335224	1.3643382298905125	0.002558784526974902	0.002520961070113113	1.015003586255337	Rg
absolute	AUC	Entacapone	Ruminococcus gnavus	80	0.03784860557768924	TRUE	0.4183148616031148	1.1472494769870323	0.0020843792761918	0.002520961070113113	0.8268193035199372	Rg
absolute	AUC	Entacapone	Streptococcus parasanguinis	5	0.975975975975976	FALSE	0.8950015918347948	1.056847574954218	0.03238565958481512	0.03255186095635658	0.9948942589867813	Sp
absolute	AUC	Entacapone	Streptococcus parasanguinis	20	0.8618618618618619	FALSE	0.9934457334025111	1.0942345731490055	0.03425160281989647	0.03255186095635658	1.0522164267603253	Sp
absolute	AUC	Entacapone	Streptococcus parasanguinis	80	0.03613281250000004	TRUE	0.9704781407247286	1.444599107573859	0.03763764705614874	0.03255186095635658	1.1562364163023078	Sp
absolute	AUC	Entacapone	Streptococcus salivarius	5	0.981101068200493	FALSE	0.5625258286626129	1.592796811124646	0.013070719540311845	0.010634150200057597	1.2291268502339803	Ss
absolute	AUC	Entacapone	Streptococcus salivarius	20	0.7625	FALSE	0.4497427208071208	1.2775128169436702	0.011046375090516026	0.010634150200057597	1.03876425315642	Ss
absolute	AUC	Entacapone	Streptococcus salivarius	80	0.02711585866885787	TRUE	0.33168752424287706	1.814281074224921	0.013874829581632395	0.010634150200057597	1.3047426753063207	Ss
absolute	AUC	Entacapone	Veillonella parvula	5	0.9961492178098676	FALSE	0.9304572581268964	1.3310347043708495	0.12348469708551248	0.1183356203649305	1.0435124834323168	Vp
absolute	AUC	Entacapone	Veillonella parvula	20	1.0137289668984946	FALSE	0.9773866809987825	1.1819367731218016	0.12231065839548419	0.1183356203649305	1.0335912214622716	Vp
absolute	AUC	Entacapone	Veillonella parvula	80	0.02864427074103021	TRUE	0.9373290259107001	1.159015466557119	0.12320402811662436	0.1183356203649305	1.0411406788309416	Vp
absolute	AUC	Felodipine	Bacteroides fragilis	5	0.9200930974493124	FALSE	0.690137072866997	1.0046218169176202	0.011498207773536802	0.012101351642214122	0.9501589668237287	Bf
absolute	AUC	Felodipine	Bacteroides fragilis	20	0.13312457965624322	TRUE	0.05115682135321411	0.22653505554312017	0.0014165102527815335	0.010268340646710948	0.13794928523677835	Bf
absolute	AUC	Felodipine	Bacteroides fragilis	80	0.00468446683893239	TRUE	0	0.16342406580809246	3.237789003746831e-4	0.012101351642214122	0.026755598047842773	Bf
absolute	AUC	Felodipine	Bacteroides thetaiotaomicron	5	0.9674906241988596	FALSE	0.8873710931500437	1.1747327168110737	0.044435786535673545	0.043042830909248514	1.0323620820703439	Bt
absolute	AUC	Felodipine	Bacteroides thetaiotaomicron	20	0.8437019829499789	FALSE	1.2439866226246006	2.765058084415639	0.07450241119785939	0.040079408211150476	1.8588700413279082	Bt
absolute	AUC	Felodipine	Bacteroides thetaiotaomicron	80	0.13221440173253926	TRUE	1.6295591827099734	4.900245176013941	0.16155324426567988	0.043042830909248514	3.753313637904037	Bt
absolute	AUC	Felodipine	Bacteroides uniformis	5	0.9369312503287572	FALSE	0.7481295264805157	1.1573709127118166	0.007625495383713599	0.008510960104735486	0.8959618292031217	Bu
absolute	AUC	Felodipine	Bacteroides uniformis	20	0.6012308663405397	TRUE	1.508619831629709	2.7206893757048416	0.017212330308971204	0.00807366644630345	2.1319100093430188	Bu
absolute	AUC	Felodipine	Bacteroides uniformis	80	0.00890895648350368	TRUE	0.1803330495312619	1.9658836047544994	0.010000108499025526	0.008510960104735486	1.174968320373336	Bu
absolute	AUC	Felodipine	Clostridium perfringens	5	0.9333333333333332	FALSE	0.8853871655929374	1.234342405437443	0.34082651914190815	0.3135544110192655	1.086977274642668	Cp
absolute	AUC	Felodipine	Clostridium perfringens	20	0.36071569247439333	TRUE	0.035091314811315444	0.29341948357243797	0.05560582465463219	0.32792600661236476	0.16956820603851283	Cp
absolute	AUC	Felodipine	Clostridium perfringens	80	0.01072257054417225	TRUE	0.009711059003171554	0.09815374115827316	0.011684911725504581	0.3135544110192655	0.03726597781712161	Cp
absolute	AUC	Felodipine	Collinsella aerofaciens	5	0.98939514658338	FALSE	1.0668921094648782	2.653370999050789	0.0033471589604761997	0.0021491605920691973	1.55742617505078	Ca
absolute	AUC	Felodipine	Collinsella aerofaciens	20	0.9800084112798104	FALSE	0	0.1491796129380844	2.1717359515551084e-4	0.0022803209171183884	0.0952381717525752	Ca
absolute	AUC	Felodipine	Collinsella aerofaciens	80	0.39016736401673646	TRUE	0.09674296328792724	1.7261572145686375	0.0014625614256589528	0.0021491605920691973	0.6805268210556609	Ca
absolute	AUC	Felodipine	Coprococcus comes	5	0.9559193085906984	FALSE	0.8651625665552389	1.2572191319079722	0.010020067891960794	0.009965726891981991	1.0054527883984583	Cc
absolute	AUC	Felodipine	Coprococcus comes	20	0.4887786439877154	TRUE	0.057378919842078345	0.37744915025981524	0.0012819662336129934	0.00999618796659835	0.1282455109784455	Cc
absolute	AUC	Felodipine	Coprococcus comes	80	0.03318579682828502	TRUE	0.08196134592232181	0.36511459839717364	0.00179069949817673	0.009965726891981991	0.1796857888627725	Cc
absolute	AUC	Felodipine	Dorea formicigenerans	5	0.93117178713129	FALSE	0.696330769774065	1.6371512330261615	0.005636044419949683	0.006525272078347147	0.863725581443846	Df
absolute	AUC	Felodipine	Dorea formicigenerans	20	0.6711952765335185	TRUE	0	0.09406095985165795	1.2816374056602404e-4	0.006721820922998968	0.019066818654377846	Df
absolute	AUC	Felodipine	Dorea formicigenerans	80	0.03210122805800322	TRUE	0	0.19788714759152662	1.5586084417192243e-4	0.006525272078347147	0.023885723430463	Df
absolute	AUC	Felodipine	Eggerthella lenta	5	0.9287260069290514	FALSE	0.4475134572996974	1.167002445002401	0.025265165985923932	0.027229590575118312	0.9278569913207061	El
absolute	AUC	Felodipine	Eggerthella lenta	20	0.943738403691115	FALSE	0.6137757012498465	1.7461899098241644	0.026854970158110954	0.02857010214359103	0.9399675935052677	El
absolute	AUC	Felodipine	Eggerthella lenta	80	0.8123280132085855	FALSE	0.44316999647211786	1.9690202495029503	0.034433722960867795	0.027229590575118312	1.2645699855778378	El
absolute	AUC	Felodipine	Enterocloster bolteae	5	0.9768772348033374	FALSE	0.9373410212539903	1.3914368617902384	0.008347510895508493	0.007199994902261682	1.1593773341264935	Eb
absolute	AUC	Felodipine	Enterocloster bolteae	20	0.9302032695705136	FALSE	2.2183558944817796	3.3295140436253226	0.018683749495327792	0.006739447664352475	2.7722968447627117	Eb
absolute	AUC	Felodipine	Enterocloster bolteae	80	0.423507064988959	TRUE	1.7597710135192395	3.4506751333832533	0.016761529691724078	0.007199994902261682	2.3279918832246533	Eb
absolute	AUC	Felodipine	Erysipelatoclostridium ramosum	5	0.9675625579240038	FALSE	0.6804228598492621	1.3090224780668518	0.010115770237096996	0.00990384467920917	1.0213983119437156	Er
absolute	AUC	Felodipine	Erysipelatoclostridium ramosum	20	0.7944847333061663	FALSE	1.0701182449197006	3.6526056379149394	0.026756410985424195	0.010095573945929243	2.650311030232508	Er
absolute	AUC	Felodipine	Erysipelatoclostridium ramosum	80	0.2542278127183788	TRUE	0.47655763293286446	2.140693942245104	0.013974367537874552	0.00990384467920917	1.411004311003635	Er
absolute	AUC	Felodipine	Escherichia coli ED1a	5	1.0184929403588012	FALSE	0.9537235572094533	1.2126279393825936	0.16562894662767513	0.15074648801004792	1.09872507687632	Ec
absolute	AUC	Felodipine	Escherichia coli ED1a	20	1.0343969913136448	FALSE	1.3045457675353909	1.6477981173151435	0.2123744401842026	0.14594571434976827	1.4551605104020637	Ec
absolute	AUC	Felodipine	Escherichia coli ED1a	80	0.9840496977837476	FALSE	1.7573059895690917	3.3743355796914356	0.4003884650793994	0.15074648801004792	2.656038428256529	Ec
absolute	AUC	Felodipine	Eubacterium rectale	5	0.9879891791370344	FALSE	0.8224080645837323	2.260533335900069	0.003310630651677148	0.0021630715273369466	1.5305229669187188	Er
absolute	AUC	Felodipine	Eubacterium rectale	20	0.7840359940009999	FALSE	4.6778162872276186	48.846737006954385	0.05830195070312975	0.0019122458195023908	30.488732206145556	Er
absolute	AUC	Felodipine	Eubacterium rectale	80	0.0976788766107643	TRUE	3.1982013375176135	25.29274124697209	0.03992822757085797	0.0021630715273369466	18.459041722034677	Er
absolute	AUC	Felodipine	Fusobacterium nucleatum subsp. nucleatum	5	0.9738037536422138	FALSE	0.9309495790927285	1.2036373202497568	0.18748192666749655	0.17109129923344135	1.0958004732414324	Fn
absolute	AUC	Felodipine	Fusobacterium nucleatum subsp. nucleatum	20	0.86350550381033	FALSE	0.7801140178422241	1.173333130256554	0.18192277943453547	0.1760768029571048	1.0332012870477598	Fn
absolute	AUC	Felodipine	Fusobacterium nucleatum subsp. nucleatum	80	0.03361783661383037	TRUE	0.016309016659727255	0.08818308387720365	0.008504377781824972	0.17109129923344135	0.04970666433610619	Fn
absolute	AUC	Felodipine	Lacrimispora saccharolytica	5	0.9590386912096452	FALSE	0.6332231194515535	1.3535983660241295	9.505725336860483e-4	0.0010457741224153118	0.9089654384358004	Ls
absolute	AUC	Felodipine	Lacrimispora saccharolytica	20	0.7302642398991283	TRUE	0.610917329332249	2.5981656430263786	0.0015978291659944292	0.001028714051428774	1.5532296499452058	Ls
absolute	AUC	Felodipine	Lacrimispora saccharolytica	80	0.08748774495668929	TRUE	0.5355245501890918	1.7119051386966733	9.437943053071382e-4	0.0010457741224153118	0.9024838969311635	Ls
absolute	AUC	Felodipine	Parabacteroides merdae	5	0.9457333063974208	FALSE	0.8357079978349862	1.4186091176587734	0.024683300428093274	0.022117116908589383	1.1160270359880085	Pm
absolute	AUC	Felodipine	Parabacteroides merdae	20	0.5981648988091365	TRUE	1.2332780326065564	1.4780198036046432	0.02753148390451595	0.020678431730587622	1.3314106341919183	Pm
absolute	AUC	Felodipine	Parabacteroides merdae	80	0.0091436800842368	TRUE	0.01109027350893931	0.2170430787125777	8.32854803553852e-4	0.022117116908589383	0.037656571921017665	Pm
absolute	AUC	Felodipine	Phocaeicola vulgatus	5	1.0029275660837245	FALSE	0.9923425255588665	1.3831786598915046	0.05772990542368305	0.04949241231620487	1.1664395151088858	Pv
absolute	AUC	Felodipine	Phocaeicola vulgatus	20	0.7938726948245092	FALSE	0.6748609437569257	4.3629830611342335	0.17368003098117113	0.05252820395398034	3.306414800196314	Pv
absolute	AUC	Felodipine	Phocaeicola vulgatus	80	0.01114382778396334	TRUE	0.015788847484610187	0.24762143397460573	0.005127650062556734	0.04949241231620487	0.10360477136972837	Pv
absolute	AUC	Felodipine	Roseburia intestinalis	5	0.931244274059023	FALSE	0.6507016250200447	1.623518209831503	0.01071397325164754	0.008729285927926586	1.2273596420265689	Ri
absolute	AUC	Felodipine	Roseburia intestinalis	20	0.33182235834609497	TRUE	3.577284325292346	10.690578523428828	0.04235625611936195	0.007834669138947427	5.40625971156868	Ri
absolute	AUC	Felodipine	Roseburia intestinalis	80	0.01560604013108083	TRUE	0.06092248918490489	0.176611080619596	0.001002753346218454	0.008729285927926586	0.11487232226068597	Ri
absolute	AUC	Felodipine	Ruminococcus gnavus	5	0.998537982430582	FALSE	0.7804712669679134	2.36044517531438	0.003076418543895656	0.0020202255617520607	1.522809433827578	Rg
absolute	AUC	Felodipine	Ruminococcus gnavus	20	0.9806102609741488	FALSE	0.533722782411359	17.169927717222564	0.009431726991755493	0.0019766223050371196	4.771638449955856	Rg
absolute	AUC	Felodipine	Ruminococcus gnavus	80	0.3867403314917127	TRUE	0	2.946703077357856	0.001861596792499696	0.0020202255617520607	0.9214796742227178	Rg
absolute	AUC	Felodipine	Streptococcus parasanguinis	5	0.9031868736543214	FALSE	0.4208745419862364	1.035302339296006	0.020610619611744072	0.026793317125441436	0.7692447902306722	Sp
absolute	AUC	Felodipine	Streptococcus parasanguinis	20	0.5723050931189815	TRUE	0.04516305389120829	0.16250970781125817	0.00251131041915807	0.027164864063093843	0.09244700850794736	Sp
absolute	AUC	Felodipine	Streptococcus parasanguinis	80	0.01359406846968305	TRUE	0.013036067521216268	0.1197399302350819	0.0014515839796643483	0.026793317125441436	0.05417709098385602	Sp
absolute	AUC	Felodipine	Streptococcus salivarius	5	0.9643742523352592	FALSE	0.7888959280599749	1.6427275318704517	0.018365491253006603	0.015546707847873972	1.1813106306952377	Ss
absolute	AUC	Felodipine	Streptococcus salivarius	20	0.61439588688946	TRUE	0.06466865596205175	1.53869717418038	0.006886353253600352	0.013024469366726774	0.5287242850133085	Ss
absolute	AUC	Felodipine	Streptococcus salivarius	80	0.02835312323304469	TRUE	0.00513077929823819	0.0952979419824683	4.356795622430178e-4	0.015546707847873972	0.028023911332623223	Ss
absolute	AUC	Felodipine	Veillonella parvula	5	0.996382054992764	FALSE	0.798677553709121	1.162391165563487	0.10424394102685128	0.09724807533894018	1.071938345962409	Vp
absolute	AUC	Felodipine	Veillonella parvula	20	1.0668493023564114	FALSE	1.3233015328778317	2.1119878268805587	0.14006732309847789	0.08770885103525114	1.5969576781046113	Vp
absolute	AUC	Felodipine	Veillonella parvula	80	1.1603603603603605	FALSE	1.7761942813633018	3.0904461885327	0.20575300303573313	0.09724807533894018	2.1157539860672725	Vp
absolute	AUC	Ketoconazole	Bacteroides fragilis	5	0.9806544844376408	FALSE	0.8915562392262152	1.2893502750060166	0.013907236599585425	0.012101351642214122	1.1492300208078978	Bf
absolute	AUC	Ketoconazole	Bacteroides fragilis	20	0.8697783468432012	FALSE	0.5926650045194476	1.0969790608753112	0.00907900579758557	0.010268340646710948	0.884174581848691	Bf
absolute	AUC	Ketoconazole	Bacteroides fragilis	80	0.5127135081688696	TRUE	0.41093249460109244	1.014562302115882	0.009162851961970263	0.012101351642214122	0.7571759116565746	Bf
absolute	AUC	Ketoconazole	Bacteroides thetaiotaomicron	5	1.0199450493538214	FALSE	0.9196782811082782	1.6513213886623017	0.05222650302258258	0.043042830909248514	1.213361247839319	Bt
absolute	AUC	Ketoconazole	Bacteroides thetaiotaomicron	20	0.8958608814812861	FALSE	0.7128144575805256	1.0923658659187758	0.037971370019711514	0.040079408211150476	0.9474034601425955	Bt
absolute	AUC	Ketoconazole	Bacteroides thetaiotaomicron	80	0.6062965819096384	TRUE	0.7372590182694848	1.4455333608150736	0.047100680618920206	0.043042830909248514	1.094274693925854	Bt
absolute	AUC	Ketoconazole	Bacteroides uniformis	5	0.9837174322693354	FALSE	0.6087149000323114	1.343018631583291	0.008964902058860115	0.008510960104735486	1.0533361628463112	Bu
absolute	AUC	Ketoconazole	Bacteroides uniformis	20	0.8763719206392399	FALSE	0.45779035640117405	0.908129790198285	0.006480165358825796	0.00807366644630345	0.8026298091361896	Bu
absolute	AUC	Ketoconazole	Bacteroides uniformis	80	0.25590713570208007	TRUE	0.2694566454697022	1.0413435564636069	0.004658018100561423	0.008510960104735486	0.5472964322755677	Bu
absolute	AUC	Ketoconazole	Clostridium perfringens	5	1.0649446797501163	FALSE	0.5470568999782763	1.13514270652139	0.29370369547777947	0.3135544110192655	0.9366913210470945	Cp
absolute	AUC	Ketoconazole	Clostridium perfringens	20	0.9956555642196724	FALSE	0.7094640436074197	1.2013620464243298	0.31636456567183724	0.32792600661236476	0.9647437510066285	Cp
absolute	AUC	Ketoconazole	Clostridium perfringens	80	0.7844245400641972	FALSE	0.0705457707044319	1.2456636317208085	0.26888420193930485	0.3135544110192655	0.8575360208304771	Cp
absolute	AUC	Ketoconazole	Collinsella aerofaciens	5	1.004625447342632	FALSE	0.5699567664853569	2.171751473707951	0.0029130740327655913	0.0021491605920691973	1.3554473516382985	Ca
absolute	AUC	Ketoconazole	Collinsella aerofaciens	20	0.9748332763092756	FALSE	0.7942440033099148	1.707269925996654	0.0027080721828133198	0.0022803209171183884	1.187583801246482	Ca
absolute	AUC	Ketoconazole	Collinsella aerofaciens	80	0.6976987447698745	TRUE	0.6513264781665432	2.2243922284724778	0.003313853263172095	0.0021491605920691973	1.5419291026463218	Ca
absolute	AUC	Ketoconazole	Coprococcus comes	5	1.0379264487129458	FALSE	1.0020151786266018	1.9758044026774257	0.012969556023788388	0.009965726891981991	1.3014159593539687	Cc
absolute	AUC	Ketoconazole	Coprococcus comes	20	0.9009828009828011	FALSE	0.6044236439794607	1.4197049336736494	0.010793237983395428	0.00999618796659835	1.079735397079404	Cc
absolute	AUC	Ketoconazole	Coprococcus comes	80	0.01976195823040646	TRUE	0.15772548678289913	0.8101788523722737	0.005577579574281342	0.009965726891981991	0.5596761415134535	Cc
absolute	AUC	Ketoconazole	Dorea formicigenerans	5	1.041993281075028	FALSE	0.7946392481514953	1.949351527599924	0.007175966994784875	0.006525272078347147	1.099719200766652	Df
absolute	AUC	Ketoconazole	Dorea formicigenerans	20	0.9160630449362844	FALSE	0.6855991207177138	1.7478392382668397	0.008852657436972264	0.006721820922998968	1.3170028684760935	Df
absolute	AUC	Ketoconazole	Dorea formicigenerans	80	0.365023474178404	TRUE	0.3696078388721594	2.2598809263912485	0.008143647956397342	0.006525272078347147	1.2480166127356531	Df
absolute	AUC	Ketoconazole	Eggerthella lenta	5	0.9948729023691828	FALSE	0.4676312071549621	1.6217167395911678	0.025672848118570225	0.027229590575118312	0.942829017121888	El
absolute	AUC	Ketoconazole	Eggerthella lenta	20	0.9047881122729776	FALSE	0.30404297050662893	0.8350933419649964	0.0135005234849671	0.02857010214359103	0.47254025964326474	El
absolute	AUC	Ketoconazole	Eggerthella lenta	80	0.8598130841121501	FALSE	0.023137722077596148	0.20103367846482156	0.0022032344110739298	0.027229590575118312	0.08091324050561333	El
