flavor	drug	concentration	category	expected	hit	result	fraction	n	n_total	sample_type	max_time	AUC
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Bioaccumulation_only	2.5	0.034729479600742186
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation &_bioaccumulation	5	0.021802696213731224
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation &_bioaccumulation	1.25	0.02171061753731457
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation &_bioaccumulation	2.5	0.021307632469687282
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Bioaccumulation_only	1.25	0.013350498193801574
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation &_bioaccumulation	7.5	0.012104821673198568
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation_only	1.25	0.008360119343512995
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation &_bioaccumulation	10	1.943624089964166e-4
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation_only	2.5	-0.013421847131054904
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation_only	5	-0.024358568184866328
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation_only	7.5	-0.03256744470197334
absolute	Ciprofloxacin	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35238095238095235	7.4	21	Biotransformation_only	10	-0.04522969617595909
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation &_bioaccumulation	10	0.4088646407133136
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation &_bioaccumulation	7.5	0.3439989733660982
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation &_bioaccumulation	5	0.2932987269514681
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation &_bioaccumulation	2.5	0.2874295368379701
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation_only	5	0.25245622940660384
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation_only	2.5	0.24987168608930355
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation &_bioaccumulation	1.25	0.21748869685040298
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation_only	7.5	0.21251971650347973
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation_only	10	0.2096094576929425
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Bioaccumulation_only	10	0.19925518302037112
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Biotransformation_only	1.25	0.13417938059963008
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Bioaccumulation_only	7.5	0.13147925686261844
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Bioaccumulation_only	1.25	0.08330931625077287
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Bioaccumulation_only	5	0.04084249754486425
absolute	Clomiphene	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.7291666666666666	5.833333333333333	8	Bioaccumulation_only	2.5	0.03755785074866656
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation &_bioaccumulation	10	0.4088646407133136
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation &_bioaccumulation	7.5	0.3439989733660982
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation &_bioaccumulation	5	0.2932987269514681
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation &_bioaccumulation	2.5	0.2874295368379701
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation_only	5	0.25245622940660384
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation_only	2.5	0.24987168608930355
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation &_bioaccumulation	1.25	0.21748869685040298
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation_only	7.5	0.21251971650347973
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation_only	10	0.2096094576929425
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Bioaccumulation_only	10	0.19925518302037112
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Biotransformation_only	1.25	0.13417938059963008
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Bioaccumulation_only	7.5	0.13147925686261844
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Bioaccumulation_only	1.25	0.08330931625077287
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Bioaccumulation_only	5	0.04084249754486425
absolute	Clomiphene	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.14102564102564105	1.8333333333333333	6.5	Bioaccumulation_only	2.5	0.03755785074866656
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Bioaccumulation_only	10	0.0927990722148335
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Bioaccumulation_only	7.5	0.07732967018610205
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Bioaccumulation_only	5	0.04886926194518998
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation &_bioaccumulation	10	0.03579284934597611
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Bioaccumulation_only	2.5	0.030912055887140966
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation &_bioaccumulation	2.5	0.019986063832664852
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Bioaccumulation_only	1.25	0.013660604870375681
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation &_bioaccumulation	1.25	0.002422224561762887
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation &_bioaccumulation	5	-0.005614791911001407
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation &_bioaccumulation	7.5	-0.007873437201460878
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation_only	2.5	-0.010925992054476114
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation_only	1.25	-0.011238380308612794
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation_only	5	-0.054484053856191386
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation_only	10	-0.057006222868857405
absolute	Dienestrol	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4871794871794872	6.333333333333333	13	Biotransformation_only	7.5	-0.08520310738756294
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Bioaccumulation_only	10	0.0927990722148335
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Bioaccumulation_only	7.5	0.07732967018610205
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Bioaccumulation_only	5	0.04886926194518998
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation &_bioaccumulation	10	0.03579284934597611
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Bioaccumulation_only	2.5	0.030912055887140966
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation &_bioaccumulation	2.5	0.019986063832664852
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Bioaccumulation_only	1.25	0.013660604870375681
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation &_bioaccumulation	1.25	0.002422224561762887
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation &_bioaccumulation	5	-0.005614791911001407
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation &_bioaccumulation	7.5	-0.007873437201460878
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation_only	2.5	-0.010925992054476114
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation_only	1.25	-0.011238380308612794
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation_only	5	-0.054484053856191386
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation_only	10	-0.057006222868857405
absolute	Dienestrol	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.10416666666666667	0.8333333333333334	5.333333333333333	Biotransformation_only	7.5	-0.08520310738756294
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation &_bioaccumulation	10	0.09446124979864233
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation_only	10	0.08036616764481455
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation &_bioaccumulation	7.5	0.046437516171389186
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation_only	7.5	0.03877833372318214
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Bioaccumulation_only	10	0.014095082153827787
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Bioaccumulation_only	7.5	0.007659182448207051
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Bioaccumulation_only	5	0.007283620289194465
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Bioaccumulation_only	2.5	0.004130985925941633
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Bioaccumulation_only	1.25	-0.0012470135090741352
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation &_bioaccumulation	5	-0.003978581719533872
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation_only	5	-0.011262202008728336
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation_only	1.25	-0.05957958120001999
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation &_bioaccumulation	2.5	-0.060378853144793986
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation &_bioaccumulation	1.25	-0.06082659470909413
absolute	Doxycycline	2.5	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.29365079365079366	6.166666666666667	21	Biotransformation_only	2.5	-0.06450983907073563
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation &_bioaccumulation	10	0.7274455059562022
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation &_bioaccumulation	7.5	0.7227110480462702
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation &_bioaccumulation	5	0.6633337564359372
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation &_bioaccumulation	2.5	0.5057568349329917
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Bioaccumulation_only	10	0.3674711579558717
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Bioaccumulation_only	7.5	0.36172750462457604
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation_only	7.5	0.3609835434216941
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation_only	10	0.3599743480003304
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Bioaccumulation_only	5	0.3573046767605953
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation_only	5	0.3060290796753419
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation &_bioaccumulation	1.25	0.28883430326075404
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Bioaccumulation_only	2.5	0.2623922212705147
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation_only	2.5	0.24336461366247714
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Biotransformation_only	1.25	0.1645851080178708
absolute	Ebselen	20	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.4583333333333333	3.6666666666666665	8	Bioaccumulation_only	1.25	0.12424919524288328
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation &_bioaccumulation	10	0.7274455059562022
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation &_bioaccumulation	7.5	0.7227110480462702
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation &_bioaccumulation	5	0.6633337564359372
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation &_bioaccumulation	2.5	0.5057568349329917
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Bioaccumulation_only	10	0.3674711579558717
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Bioaccumulation_only	7.5	0.36172750462457604
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation_only	7.5	0.3609835434216941
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation_only	10	0.3599743480003304
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Bioaccumulation_only	5	0.3573046767605953
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation_only	5	0.3060290796753419
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation &_bioaccumulation	1.25	0.28883430326075404
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Bioaccumulation_only	2.5	0.2623922212705147
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation_only	2.5	0.24336461366247714
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Biotransformation_only	1.25	0.1645851080178708
absolute	Ebselen	20	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.17948717948717952	2.3333333333333335	13	Bioaccumulation_only	1.25	0.12424919524288328
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation &_bioaccumulation	10	0.5267986396461498
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation_only	10	0.5113450230120543
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation &_bioaccumulation	7.5	0.41401264149998546
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation_only	7.5	0.39324566101165487
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation &_bioaccumulation	5	0.25338463158297797
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation_only	5	0.2338135456946988
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation &_bioaccumulation	2.5	0.14618308915344602
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation_only	2.5	0.11503477695901836
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation &_bioaccumulation	1.25	0.10652373474955272
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Biotransformation_only	1.25	0.06761795565358242
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Bioaccumulation_only	1.25	0.038905779095970316
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Bioaccumulation_only	2.5	0.03114831219442768
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Bioaccumulation_only	7.5	0.020766980488330603
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Bioaccumulation_only	5	0.019571085888279202
absolute	Entacapone	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.9166666666666666	18.333333333333332	20	Bioaccumulation_only	10	0.015453616634095437
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Bioaccumulation_only	10	0.19921329406902488
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Bioaccumulation_only	2.5	0.18166398766409045
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation &_bioaccumulation	2.5	0.14684291073514594
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Bioaccumulation_only	1.25	0.1435334268796009
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Bioaccumulation_only	7.5	0.13969854137538773
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Bioaccumulation_only	5	0.12907220546410852
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation &_bioaccumulation	5	0.10134632075186245
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation &_bioaccumulation	1.25	0.07488639564229932
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation &_bioaccumulation	10	0.05550401697098961
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation &_bioaccumulation	7.5	0.03368382398310352
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation_only	5	-0.027725884712246074
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation_only	2.5	-0.03482107692894454
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation_only	1.25	-0.06864703123730159
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation_only	7.5	-0.10601471739228421
absolute	Felodipine	80	protection (fraction of single-species hits)	FALSE	TRUE	protected in community	0.35185185185185186	6.333333333333333	18	Biotransformation_only	10	-0.1437092770980353
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Bioaccumulation_only	10	0.19921329406902488
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Bioaccumulation_only	2.5	0.18166398766409045
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Biotransformation &_bioaccumulation	2.5	0.14684291073514594
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Bioaccumulation_only	1.25	0.1435334268796009
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Bioaccumulation_only	7.5	0.13969854137538773
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Bioaccumulation_only	5	0.12907220546410852
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Biotransformation &_bioaccumulation	5	0.10134632075186245
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Biotransformation &_bioaccumulation	1.25	0.07488639564229932
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Biotransformation &_bioaccumulation	10	0.05550401697098961
absolute	Felodipine	80	sensitization (fraction of single-species non-hits)	FALSE	FALSE	sensitized in community	0.1111111111111111	0.3333333333333333	1	Biotransformation &_bioaccumulation	7.5	0.03368382398310352
